datetime,baseCurrency,termCurrency,normalRate
2026-04-06T22:32:34Z,USD,BDT,122.3352500000
2026-04-06T23:32:14Z,USD,BDT,122.3352500000
2026-04-07T02:04:42Z,USD,BDT,122.3352500000
2026-04-07T04:56:31Z,USD,BDT,122.3352500000
2026-04-07T06:18:37Z,USD,BDT,122.3352500000
2026-04-07T07:55:06Z,USD,BDT,122.3352500000
2026-04-07T08:58:21Z,USD,BDT,122.3352500000
2026-04-07T10:10:09Z,USD,BDT,122.3352500000
2026-04-07T11:28:15Z,USD,BDT,122.3352500000
2026-04-07T12:08:41Z,USD,BDT,122.5044000000
2026-04-07T14:06:33Z,USD,BDT,122.5044000000
2026-04-07T15:53:09Z,USD,BDT,122.5044000000
2026-04-07T16:53:46Z,USD,BDT,122.5044000000
2026-04-07T17:55:59Z,USD,BDT,122.5044000000
2026-04-07T19:01:35Z,USD,BDT,122.5044000000
2026-04-07T20:04:43Z,USD,BDT,122.5044000000
2026-04-07T21:09:19Z,USD,BDT,122.5044000000
2026-04-07T23:05:11Z,USD,BDT,122.5044000000
2026-04-08T00:00:53Z,USD,BDT,122.5044000000
2026-04-08T03:37:44Z,USD,BDT,122.5044000000
2026-04-08T05:44:35Z,USD,BDT,122.5044000000
2026-04-08T07:13:13Z,USD,BDT,122.5044000000
2026-04-08T08:40:26Z,USD,BDT,122.5044000000
2026-04-08T10:04:17Z,USD,BDT,122.5044000000
2026-04-08T11:28:49Z,USD,BDT,122.5044000000
2026-04-08T12:08:37Z,USD,BDT,122.5044000000
2026-04-08T14:07:41Z,USD,BDT,122.5044000000
2026-04-08T15:53:48Z,USD,BDT,122.5044000000
2026-04-08T16:57:17Z,USD,BDT,122.5044000000
2026-04-08T18:07:43Z,USD,BDT,122.5044000000
2026-04-08T19:45:48Z,USD,BDT,122.5044000000
2026-04-08T20:38:39Z,USD,BDT,122.5044000000
2026-04-08T21:38:06Z,USD,BDT,122.5044000000
2026-04-08T22:35:19Z,USD,BDT,122.5044000000
2026-04-08T23:34:46Z,USD,BDT,122.5044000000
2026-04-09T01:57:37Z,USD,BDT,122.5044000000
2026-04-09T04:36:16Z,USD,BDT,122.5044000000
2026-04-09T06:19:14Z,USD,BDT,122.5044000000
2026-04-09T09:20:19Z,USD,BDT,122.5044000000
2026-04-09T10:39:14Z,USD,BDT,122.5044000000
2026-04-09T11:52:59Z,USD,BDT,122.5044000000
2026-04-09T13:19:45Z,USD,BDT,122.5044000000
2026-04-09T15:04:57Z,USD,BDT,122.5044000000
2026-04-09T16:46:31Z,USD,BDT,122.5044000000
2026-04-09T17:56:08Z,USD,BDT,122.5044000000
2026-04-09T19:05:55Z,USD,BDT,122.5044000000
2026-04-09T20:11:05Z,USD,BDT,122.5044000000
2026-04-09T21:07:10Z,USD,BDT,122.5044000000
2026-04-09T22:03:24Z,USD,BDT,122.5044000000
2026-04-09T23:06:52Z,USD,BDT,122.5044000000
2026-04-10T03:33:09Z,USD,BDT,122.5044000000
2026-04-10T05:55:11Z,USD,BDT,122.5044000000
2026-04-10T07:22:52Z,USD,BDT,122.5044000000
2026-04-10T08:51:55Z,USD,BDT,122.5044000000
2026-04-10T10:05:34Z,USD,BDT,122.5044000000
2026-04-10T11:25:00Z,USD,BDT,122.5044000000
2026-04-10T12:05:07Z,USD,BDT,122.5044000000
2026-04-10T13:54:06Z,USD,BDT,122.3551500000
2026-04-10T14:44:13Z,USD,BDT,122.3551500000
2026-04-10T15:49:22Z,USD,BDT,122.3551500000
2026-04-10T16:46:24Z,USD,BDT,122.3551500000
2026-04-10T17:43:54Z,USD,BDT,122.3551500000
2026-04-10T18:46:17Z,USD,BDT,122.3551500000
2026-04-10T19:40:56Z,USD,BDT,122.3551500000
2026-04-10T20:31:45Z,USD,BDT,122.3551500000
2026-04-10T21:33:34Z,USD,BDT,122.3551500000
2026-04-10T22:33:43Z,USD,BDT,122.3551500000
2026-04-10T23:31:56Z,USD,BDT,122.3551500000
2026-04-11T01:58:52Z,USD,BDT,122.3551500000
2026-04-11T04:26:30Z,USD,BDT,122.3551500000
2026-04-11T05:44:00Z,USD,BDT,122.3551500000
2026-04-11T06:57:15Z,USD,BDT,122.3551500000
2026-04-11T07:51:10Z,USD,BDT,122.3551500000
2026-04-11T08:38:49Z,USD,BDT,122.3551500000
2026-04-11T09:36:24Z,USD,BDT,122.3551500000
2026-04-11T10:30:14Z,USD,BDT,122.3551500000
2026-04-11T11:04:00Z,USD,BDT,122.3551500000
2026-04-11T11:52:37Z,USD,BDT,122.3551500000
2026-04-11T12:51:22Z,USD,BDT,122.3551500000
2026-04-11T13:53:42Z,USD,BDT,122.3551500000
2026-04-11T14:33:43Z,USD,BDT,122.3551500000
2026-04-11T15:29:50Z,USD,BDT,122.3551500000
2026-04-11T15:58:39Z,USD,BDT,122.3551500000
2026-04-11T16:45:26Z,USD,BDT,122.3551500000
2026-04-11T17:27:59Z,USD,BDT,122.3551500000
2026-04-11T17:58:33Z,USD,BDT,122.3551500000
2026-04-11T18:54:58Z,USD,BDT,122.3551500000
2026-04-11T19:32:26Z,USD,BDT,122.3551500000
2026-04-11T20:28:42Z,USD,BDT,122.3551500000
2026-04-11T21:00:35Z,USD,BDT,122.3551500000
2026-04-11T21:55:31Z,USD,BDT,122.3551500000
2026-04-11T22:29:19Z,USD,BDT,122.3551500000
2026-04-11T23:02:14Z,USD,BDT,122.3551500000
2026-04-11T23:57:30Z,USD,BDT,122.3551500000
2026-04-12T02:52:43Z,USD,BDT,122.3551500000
2026-04-12T05:20:19Z,USD,BDT,122.3551500000
2026-04-12T06:52:12Z,USD,BDT,122.3551500000
2026-04-12T08:01:15Z,USD,BDT,122.3551500000
2026-04-12T09:10:39Z,USD,BDT,122.3551500000
2026-04-12T10:05:23Z,USD,BDT,122.3551500000
2026-04-12T11:04:59Z,USD,BDT,122.3551500000
2026-04-12T11:54:51Z,USD,BDT,122.3551500000
2026-04-12T12:55:10Z,USD,BDT,122.3551500000
2026-04-12T13:58:25Z,USD,BDT,122.3551500000
2026-04-12T14:45:31Z,USD,BDT,122.3551500000
2026-04-12T15:32:50Z,USD,BDT,122.3551500000
2026-04-12T16:34:23Z,USD,BDT,122.3551500000
2026-04-12T17:31:34Z,USD,BDT,122.3551500000
2026-04-12T18:42:01Z,USD,BDT,122.3551500000
2026-04-12T19:36:44Z,USD,BDT,122.3551500000
2026-04-12T20:31:15Z,USD,BDT,122.3551500000
2026-04-12T21:30:55Z,USD,BDT,122.3551500000
2026-04-12T22:29:53Z,USD,BDT,122.3551500000
2026-04-12T23:04:39Z,USD,BDT,122.3551500000
2026-04-12T23:59:34Z,USD,BDT,122.3551500000
2026-04-13T03:44:58Z,USD,BDT,122.3551500000
2026-04-13T06:11:25Z,USD,BDT,122.3551500000
2026-04-13T08:27:13Z,USD,BDT,122.3551500000
2026-04-13T10:14:02Z,USD,BDT,122.3551500000
2026-04-13T11:49:02Z,USD,BDT,122.3551500000
2026-04-13T13:19:34Z,USD,BDT,122.3551500000
2026-04-13T14:59:18Z,USD,BDT,122.3551500000
2026-04-13T16:19:18Z,USD,BDT,122.3551500000
2026-04-13T17:37:14Z,USD,BDT,122.3551500000
2026-04-13T19:10:18Z,USD,BDT,122.3551500000
2026-04-13T20:30:18Z,USD,BDT,122.3551500000
2026-04-13T21:43:52Z,USD,BDT,122.3551500000
2026-04-13T22:39:36Z,USD,BDT,122.3551500000
2026-04-13T23:39:09Z,USD,BDT,122.3551500000
2026-04-14T02:11:05Z,USD,BDT,122.3551500000
2026-04-14T05:08:35Z,USD,BDT,122.3551500000
2026-04-14T07:06:10Z,USD,BDT,122.3551500000
2026-04-14T10:22:16Z,USD,BDT,122.3651000000
2026-04-14T11:35:56Z,USD,BDT,122.3651000000
2026-04-14T13:18:41Z,USD,BDT,122.3651000000
2026-04-14T14:59:16Z,USD,BDT,122.3651000000
2026-04-14T16:15:28Z,USD,BDT,122.3651000000
2026-04-14T17:41:14Z,USD,BDT,122.3651000000
2026-04-14T19:09:17Z,USD,BDT,122.3651000000
2026-04-14T20:29:23Z,USD,BDT,122.3651000000
2026-04-14T21:26:48Z,USD,BDT,122.3651000000
2026-04-14T22:10:20Z,USD,BDT,122.3651000000
2026-04-14T23:09:56Z,USD,BDT,122.3651000000
2026-04-15T00:05:20Z,USD,BDT,122.3651000000
2026-04-15T03:46:32Z,USD,BDT,122.3651000000
2026-04-15T05:58:06Z,USD,BDT,122.3651000000
2026-04-15T07:55:21Z,USD,BDT,122.3651000000
2026-04-15T09:15:58Z,USD,BDT,122.3651000000
2026-04-15T10:41:38Z,USD,BDT,122.3651000000
2026-04-15T11:53:49Z,USD,BDT,122.3352500000
2026-04-15T13:18:02Z,USD,BDT,122.3352500000
2026-04-15T14:52:30Z,USD,BDT,122.3352500000
2026-04-15T16:02:06Z,USD,BDT,122.3352500000
2026-04-15T17:37:36Z,USD,BDT,122.3352500000
2026-04-15T19:11:36Z,USD,BDT,122.3352500000
2026-04-15T20:13:04Z,USD,BDT,122.3352500000
2026-04-15T21:12:36Z,USD,BDT,122.3352500000
2026-04-15T22:08:15Z,USD,BDT,122.3352500000
2026-04-15T23:08:31Z,USD,BDT,122.3352500000
2026-04-16T00:04:52Z,USD,BDT,122.3352500000
2026-04-16T03:52:13Z,USD,BDT,122.3352500000
2026-04-16T05:58:57Z,USD,BDT,122.3352500000
2026-04-16T07:58:20Z,USD,BDT,122.3352500000
2026-04-16T09:24:53Z,USD,BDT,122.3352500000
2026-04-16T10:43:44Z,USD,BDT,122.3352500000
2026-04-16T11:56:48Z,USD,BDT,122.3352500000
2026-04-16T13:47:23Z,USD,BDT,122.2457000000
2026-04-16T15:22:43Z,USD,BDT,122.2457000000
2026-04-16T16:53:29Z,USD,BDT,122.2457000000
2026-04-16T18:06:00Z,USD,BDT,122.2457000000
2026-04-16T19:43:48Z,USD,BDT,122.2457000000
2026-04-16T20:43:40Z,USD,BDT,122.2457000000
2026-04-16T21:39:03Z,USD,BDT,122.2457000000
2026-04-16T22:36:15Z,USD,BDT,122.2457000000
2026-04-16T23:36:58Z,USD,BDT,122.2457000000
2026-04-17T02:12:16Z,USD,BDT,122.2457000000
2026-04-17T05:14:29Z,USD,BDT,122.2457000000
2026-04-17T07:09:27Z,USD,BDT,122.2457000000
2026-04-17T09:00:11Z,USD,BDT,122.2457000000
2026-04-17T10:20:14Z,USD,BDT,122.2457000000
2026-04-17T11:28:42Z,USD,BDT,122.2457000000
2026-04-17T12:10:00Z,USD,BDT,122.2457000000
2026-04-17T14:02:37Z,USD,BDT,122.2457000000
2026-04-17T15:35:37Z,USD,BDT,122.2457000000
2026-04-17T16:52:04Z,USD,BDT,122.2457000000
2026-04-17T17:46:42Z,USD,BDT,122.2457000000
2026-04-17T18:55:22Z,USD,BDT,122.2457000000
2026-04-17T19:57:02Z,USD,BDT,122.2457000000
2026-04-17T20:48:14Z,USD,BDT,122.2457000000
2026-04-17T21:38:19Z,USD,BDT,122.2457000000
2026-04-17T22:34:59Z,USD,BDT,122.2457000000
2026-04-17T23:36:03Z,USD,BDT,122.2457000000
2026-04-18T02:03:12Z,USD,BDT,122.2457000000
2026-04-18T04:43:34Z,USD,BDT,122.2457000000
2026-04-18T06:11:20Z,USD,BDT,122.2457000000
2026-04-18T07:40:08Z,USD,BDT,122.2457000000
2026-04-18T08:43:08Z,USD,BDT,122.2457000000
2026-04-18T09:43:25Z,USD,BDT,122.2457000000
2026-04-18T10:36:35Z,USD,BDT,122.2457000000
2026-04-18T11:31:49Z,USD,BDT,122.2457000000
2026-04-18T12:55:39Z,USD,BDT,122.2457000000
2026-04-18T14:00:17Z,USD,BDT,122.2457000000
2026-04-18T15:03:50Z,USD,BDT,122.2457000000
2026-04-18T15:59:15Z,USD,BDT,122.2457000000
2026-04-18T16:52:25Z,USD,BDT,122.2457000000
2026-04-18T17:33:40Z,USD,BDT,122.2457000000
2026-04-18T18:42:50Z,USD,BDT,122.2457000000
2026-04-18T19:38:33Z,USD,BDT,122.2457000000
2026-04-18T20:32:25Z,USD,BDT,122.2457000000
2026-04-18T21:30:55Z,USD,BDT,122.2457000000
2026-04-18T22:30:36Z,USD,BDT,122.2457000000
2026-04-18T23:31:11Z,USD,BDT,122.2457000000
2026-04-19T02:24:46Z,USD,BDT,122.2457000000
2026-04-19T05:14:36Z,USD,BDT,122.2457000000
2026-04-19T06:56:31Z,USD,BDT,122.2457000000
2026-04-19T08:04:58Z,USD,BDT,122.2457000000
2026-04-19T09:11:59Z,USD,BDT,122.2457000000
2026-04-19T10:06:04Z,USD,BDT,122.2457000000
2026-04-19T11:05:51Z,USD,BDT,122.2457000000
2026-04-19T11:56:54Z,USD,BDT,122.2457000000
2026-04-19T13:04:05Z,USD,BDT,122.2457000000
2026-04-19T14:07:56Z,USD,BDT,122.2457000000
2026-04-19T15:04:28Z,USD,BDT,122.2457000000
2026-04-19T15:59:40Z,USD,BDT,122.2457000000
2026-04-19T16:52:54Z,USD,BDT,122.2457000000
2026-04-19T17:32:32Z,USD,BDT,122.2457000000
2026-04-19T18:42:56Z,USD,BDT,122.2457000000
2026-04-19T19:38:48Z,USD,BDT,122.2457000000
2026-04-19T20:33:52Z,USD,BDT,122.2457000000
2026-04-19T21:31:57Z,USD,BDT,122.2457000000
2026-04-19T22:31:18Z,USD,BDT,122.2457000000
2026-04-19T23:32:51Z,USD,BDT,122.2457000000
2026-04-20T02:25:16Z,USD,BDT,122.2457000000
2026-04-20T05:25:04Z,USD,BDT,122.2457000000
2026-04-20T07:26:38Z,USD,BDT,122.2457000000
2026-04-20T09:24:55Z,USD,BDT,122.2457000000
2026-04-20T11:02:45Z,USD,BDT,122.2457000000
2026-04-20T12:45:20Z,USD,BDT,122.2457000000
2026-04-20T14:45:56Z,USD,BDT,122.2457000000
2026-04-20T16:05:18Z,USD,BDT,122.2457000000
2026-04-20T17:34:11Z,USD,BDT,122.2457000000
2026-04-20T18:59:57Z,USD,BDT,122.2457000000
2026-04-20T20:03:29Z,USD,BDT,122.2457000000
2026-04-20T21:08:32Z,USD,BDT,122.2457000000
2026-04-20T22:06:45Z,USD,BDT,122.2457000000
2026-04-20T23:07:42Z,USD,BDT,122.2457000000
2026-04-21T00:04:13Z,USD,BDT,122.2457000000
2026-04-21T03:49:44Z,USD,BDT,122.2457000000
2026-04-21T06:00:10Z,USD,BDT,122.2457000000
2026-04-21T08:05:50Z,USD,BDT,122.2457000000
2026-04-21T09:57:26Z,USD,BDT,122.2457000000
2026-04-21T11:10:47Z,USD,BDT,122.2457000000
2026-04-21T12:12:21Z,USD,BDT,122.2457000000
2026-04-21T14:13:45Z,USD,BDT,122.2457000000
2026-04-21T15:50:18Z,USD,BDT,122.2457000000
2026-04-21T16:56:38Z,USD,BDT,122.2457000000
2026-04-21T17:59:08Z,USD,BDT,122.2457000000
2026-04-21T19:22:21Z,USD,BDT,122.2457000000
2026-04-21T20:26:11Z,USD,BDT,122.2457000000
2026-04-21T21:10:47Z,USD,BDT,122.2457000000
2026-04-21T22:06:34Z,USD,BDT,122.2457000000
2026-04-21T23:05:27Z,USD,BDT,122.2457000000
2026-04-21T23:59:49Z,USD,BDT,122.2457000000
2026-04-22T03:34:21Z,USD,BDT,122.2457000000
2026-04-22T05:58:03Z,USD,BDT,122.2457000000
2026-04-22T07:56:39Z,USD,BDT,122.2457000000
2026-04-22T09:20:55Z,USD,BDT,122.2457000000
2026-04-22T10:46:32Z,USD,BDT,122.2457000000
2026-04-22T11:57:55Z,USD,BDT,122.2457000000
2026-04-22T13:51:53Z,USD,BDT,122.2457000000
2026-04-22T15:09:36Z,USD,BDT,122.2457000000
2026-04-22T16:36:31Z,USD,BDT,122.2457000000
2026-04-22T17:58:32Z,USD,BDT,122.2457000000
2026-04-22T19:22:16Z,USD,BDT,122.2457000000
2026-04-22T20:29:29Z,USD,BDT,122.2457000000
2026-04-22T21:28:06Z,USD,BDT,122.2457000000
2026-04-22T22:11:11Z,USD,BDT,122.2457000000
2026-04-22T23:12:34Z,USD,BDT,122.2457000000
2026-04-23T00:08:23Z,USD,BDT,122.2457000000
2026-04-23T03:52:38Z,USD,BDT,122.2457000000
2026-04-23T06:03:17Z,USD,BDT,122.2357500000
2026-04-23T08:17:00Z,USD,BDT,122.2357500000
2026-04-23T10:03:44Z,USD,BDT,122.2357500000
2026-04-23T11:37:37Z,USD,BDT,122.2457000000
2026-04-23T13:20:46Z,USD,BDT,122.2457000000
2026-04-23T15:25:14Z,USD,BDT,122.2457000000
2026-04-23T16:58:08Z,USD,BDT,122.2457000000
2026-04-23T18:08:30Z,USD,BDT,122.2457000000
2026-04-23T19:48:50Z,USD,BDT,122.2457000000
2026-04-23T20:48:32Z,USD,BDT,122.2457000000
2026-04-23T21:42:01Z,USD,BDT,122.2457000000
2026-04-23T22:39:59Z,USD,BDT,122.2457000000
2026-04-23T23:41:08Z,USD,BDT,122.2457000000
2026-04-24T02:23:38Z,USD,BDT,122.2457000000
2026-04-24T05:20:02Z,USD,BDT,122.2457000000
2026-04-24T07:16:23Z,USD,BDT,122.2457000000
2026-04-24T09:15:30Z,USD,BDT,122.2457000000
2026-04-24T10:49:56Z,USD,BDT,122.2457000000
2026-04-24T11:54:37Z,USD,BDT,122.2457000000
2026-04-24T13:16:31Z,USD,BDT,122.2457000000
2026-04-24T14:52:08Z,USD,BDT,122.2457000000
2026-04-24T16:01:46Z,USD,BDT,122.2457000000
2026-04-24T17:28:26Z,USD,BDT,122.2457000000
2026-04-24T18:06:10Z,USD,BDT,122.2457000000
2026-04-24T19:26:56Z,USD,BDT,122.2457000000
2026-04-24T20:06:56Z,USD,BDT,122.2457000000
2026-04-24T21:11:34Z,USD,BDT,122.2457000000
2026-04-24T22:07:03Z,USD,BDT,122.2457000000
2026-04-24T23:05:25Z,USD,BDT,122.2457000000
2026-04-25T00:02:25Z,USD,BDT,122.2457000000
2026-04-25T03:38:03Z,USD,BDT,122.2457000000
2026-04-25T05:46:06Z,USD,BDT,122.2457000000
2026-04-25T07:10:10Z,USD,BDT,122.2457000000
2026-04-25T08:29:52Z,USD,BDT,122.2457000000
2026-04-25T09:30:34Z,USD,BDT,122.2457000000
2026-04-25T10:39:47Z,USD,BDT,122.2457000000
2026-04-25T11:35:32Z,USD,BDT,122.2457000000
2026-04-25T12:57:12Z,USD,BDT,122.2457000000
2026-04-25T14:03:16Z,USD,BDT,122.2457000000
2026-04-25T15:06:56Z,USD,BDT,122.2457000000
2026-04-25T16:02:49Z,USD,BDT,122.2457000000
2026-04-25T17:07:39Z,USD,BDT,122.2457000000
2026-04-25T18:02:51Z,USD,BDT,122.2457000000
2026-04-25T19:24:23Z,USD,BDT,122.2457000000
2026-04-25T19:59:57Z,USD,BDT,122.2457000000
2026-04-25T20:51:24Z,USD,BDT,122.2457000000
2026-04-25T21:33:15Z,USD,BDT,122.2457000000
2026-04-25T22:33:08Z,USD,BDT,122.2457000000
2026-04-25T23:34:18Z,USD,BDT,122.2457000000
2026-04-26T02:27:52Z,USD,BDT,122.2457000000
2026-04-26T05:24:08Z,USD,BDT,122.2457000000
2026-04-26T07:09:08Z,USD,BDT,122.2457000000
2026-04-26T08:41:50Z,USD,BDT,122.2457000000
2026-04-26T09:51:12Z,USD,BDT,122.2457000000
2026-04-26T10:41:47Z,USD,BDT,122.2457000000
2026-04-26T11:36:29Z,USD,BDT,122.2457000000
2026-04-26T12:59:31Z,USD,BDT,122.2457000000
2026-04-26T14:06:27Z,USD,BDT,122.2457000000
2026-04-26T15:07:04Z,USD,BDT,122.2457000000
2026-04-26T16:03:52Z,USD,BDT,122.2457000000
2026-04-26T17:08:23Z,USD,BDT,122.2457000000
2026-04-26T18:04:13Z,USD,BDT,122.2457000000
2026-04-26T19:26:16Z,USD,BDT,122.2457000000
2026-04-26T20:02:09Z,USD,BDT,122.2457000000
2026-04-26T21:02:53Z,USD,BDT,122.2457000000
2026-04-26T22:01:44Z,USD,BDT,122.2457000000
2026-04-26T23:04:45Z,USD,BDT,122.2457000000
2026-04-27T00:02:47Z,USD,BDT,122.2457000000
2026-04-27T04:05:42Z,USD,BDT,122.2457000000
2026-04-27T07:12:44Z,USD,BDT,122.2457000000
2026-04-27T09:36:04Z,USD,BDT,122.2457000000
2026-04-27T11:41:43Z,USD,BDT,122.2457000000
2026-04-27T13:44:48Z,USD,BDT,122.2457000000
2026-04-27T15:43:34Z,USD,BDT,122.2457000000
2026-04-27T17:18:27Z,USD,BDT,122.2457000000
2026-04-27T18:47:54Z,USD,BDT,122.2457000000
2026-04-27T20:05:42Z,USD,BDT,122.2457000000
2026-04-27T21:33:01Z,USD,BDT,122.2457000000
2026-04-27T22:48:19Z,USD,BDT,122.2457000000
