datetime,baseCurrency,termCurrency,normalRate
2026-08-09T12:41:01Z,USD,BDT,123.2208000000
2026-08-09T13:45:06Z,USD,BDT,123.2208000000
2026-08-09T14:29:59Z,USD,BDT,123.2208000000
2026-08-09T15:02:49Z,USD,BDT,123.2208000000
2026-08-09T15:56:24Z,USD,BDT,123.2208000000
2026-08-09T16:33:56Z,USD,BDT,123.2208000000
2026-08-09T17:26:42Z,USD,BDT,123.2208000000
2026-08-09T17:58:40Z,USD,BDT,123.2208000000
2026-08-09T18:49:17Z,USD,BDT,123.2208000000
2026-08-09T19:29:04Z,USD,BDT,123.2208000000
2026-08-09T19:58:59Z,USD,BDT,123.2208000000
2026-08-09T20:40:06Z,USD,BDT,123.2208000000
2026-08-09T21:27:06Z,USD,BDT,123.2208000000
2026-08-09T21:58:06Z,USD,BDT,123.2208000000
2026-08-09T22:35:06Z,USD,BDT,123.2208000000
2026-08-09T23:26:19Z,USD,BDT,123.2208000000
2026-08-09T23:58:02Z,USD,BDT,123.2208000000
2026-08-10T02:05:18Z,USD,BDT,123.2208000000
2026-08-10T04:11:18Z,USD,BDT,123.2208000000
2026-08-10T05:53:37Z,USD,BDT,123.2208000000
2026-08-10T07:23:36Z,USD,BDT,123.2208000000
2026-08-10T08:55:56Z,USD,BDT,123.0019000000
2026-08-10T10:14:23Z,USD,BDT,123.0019000000
2026-08-10T11:28:54Z,USD,BDT,123.0019000000
2026-08-10T12:09:26Z,USD,BDT,123.0019000000
2026-08-10T13:53:03Z,USD,BDT,123.0019000000
2026-08-10T14:53:46Z,USD,BDT,123.0019000000
2026-08-10T15:56:17Z,USD,BDT,123.0019000000
2026-08-10T16:52:18Z,USD,BDT,123.0019000000
2026-08-10T17:48:04Z,USD,BDT,123.0019000000
2026-08-10T18:51:13Z,USD,BDT,123.0019000000
2026-08-10T19:52:10Z,USD,BDT,123.0019000000
2026-08-10T20:36:55Z,USD,BDT,123.0019000000
2026-08-10T21:36:51Z,USD,BDT,123.0019000000
2026-08-10T22:32:31Z,USD,BDT,123.0019000000
2026-08-10T23:30:36Z,USD,BDT,123.0019000000
2026-08-11T01:20:56Z,USD,BDT,123.0019000000
2026-08-11T03:16:50Z,USD,BDT,123.0019000000
2026-08-11T04:47:41Z,USD,BDT,123.0019000000
2026-08-11T05:51:01Z,USD,BDT,123.0019000000
2026-08-11T06:59:18Z,USD,BDT,123.0019000000
2026-08-11T08:12:11Z,USD,BDT,123.0019000000
2026-08-11T09:29:27Z,USD,BDT,123.0019000000
2026-08-11T10:25:59Z,USD,BDT,123.0019000000
2026-08-11T11:13:21Z,USD,BDT,123.0019000000
2026-08-11T12:06:54Z,USD,BDT,123.0019000000
2026-08-11T13:51:44Z,USD,BDT,123.0019000000
2026-08-11T14:53:22Z,USD,BDT,123.0019000000
2026-08-11T15:56:38Z,USD,BDT,123.0019000000
2026-08-11T16:56:25Z,USD,BDT,123.0019000000
2026-08-11T17:55:29Z,USD,BDT,123.0019000000
2026-08-11T18:57:11Z,USD,BDT,123.0019000000
2026-08-11T19:59:20Z,USD,BDT,123.0019000000
2026-08-11T20:55:04Z,USD,BDT,123.0019000000
2026-08-11T21:40:59Z,USD,BDT,123.0019000000
2026-08-11T22:36:26Z,USD,BDT,123.0019000000
2026-08-11T23:34:47Z,USD,BDT,123.0019000000
2026-08-12T01:37:31Z,USD,BDT,123.0019000000
2026-08-12T04:02:57Z,USD,BDT,123.0019000000
2026-08-12T05:52:47Z,USD,BDT,123.0019000000
2026-08-12T07:17:59Z,USD,BDT,122.7830000000
2026-08-12T08:45:22Z,USD,BDT,122.7830000000
2026-08-12T09:57:50Z,USD,BDT,122.7830000000
2026-08-12T11:01:27Z,USD,BDT,122.6835000000
2026-08-12T12:06:39Z,USD,BDT,122.6835000000
2026-08-12T13:54:33Z,USD,BDT,122.6835000000
2026-08-12T14:52:11Z,USD,BDT,122.6835000000
2026-08-12T15:55:23Z,USD,BDT,122.6835000000
2026-08-12T16:53:43Z,USD,BDT,122.6835000000
2026-08-12T17:54:48Z,USD,BDT,122.6835000000
2026-08-12T18:56:20Z,USD,BDT,122.6835000000
2026-08-12T19:59:31Z,USD,BDT,122.6835000000
2026-08-12T20:55:03Z,USD,BDT,122.6835000000
2026-08-12T21:40:27Z,USD,BDT,122.6835000000
2026-08-12T22:35:41Z,USD,BDT,122.6835000000
2026-08-12T23:36:13Z,USD,BDT,122.6835000000
2026-08-13T01:39:53Z,USD,BDT,122.6835000000
2026-08-13T04:07:12Z,USD,BDT,122.6835000000
2026-08-13T05:53:44Z,USD,BDT,122.6835000000
2026-08-13T07:20:10Z,USD,BDT,122.6835000000
2026-08-13T08:49:19Z,USD,BDT,122.6835000000
2026-08-13T09:59:38Z,USD,BDT,122.1661000000
2026-08-13T11:04:49Z,USD,BDT,122.1661000000
2026-08-13T12:07:33Z,USD,BDT,122.1661000000
2026-08-13T13:55:10Z,USD,BDT,122.1661000000
2026-08-13T14:52:32Z,USD,BDT,122.1661000000
2026-08-13T15:55:08Z,USD,BDT,122.1661000000
2026-08-13T16:52:46Z,USD,BDT,122.1661000000
2026-08-13T17:54:06Z,USD,BDT,122.1661000000
2026-08-13T18:57:45Z,USD,BDT,122.1661000000
2026-08-13T19:55:33Z,USD,BDT,122.1661000000
2026-08-13T20:38:13Z,USD,BDT,122.1661000000
2026-08-13T21:39:58Z,USD,BDT,122.1661000000
2026-08-13T22:36:22Z,USD,BDT,122.1661000000
2026-08-13T23:36:23Z,USD,BDT,122.1661000000
2026-08-14T01:37:58Z,USD,BDT,122.1661000000
2026-08-14T04:03:27Z,USD,BDT,122.1661000000
2026-08-14T05:52:54Z,USD,BDT,122.1661000000
2026-08-14T07:17:51Z,USD,BDT,122.1661000000
2026-08-14T08:42:28Z,USD,BDT,122.1661000000
2026-08-14T09:55:51Z,USD,BDT,122.1661000000
2026-08-14T10:55:51Z,USD,BDT,122.1661000000
2026-08-14T11:41:30Z,USD,BDT,122.1661000000
2026-08-14T12:56:14Z,USD,BDT,122.1661000000
2026-08-14T14:14:29Z,USD,BDT,122.1661000000
2026-08-14T15:20:06Z,USD,BDT,122.1661000000
2026-08-14T16:21:02Z,USD,BDT,122.1661000000
2026-08-14T17:26:16Z,USD,BDT,122.1661000000
2026-08-14T18:23:27Z,USD,BDT,122.1661000000
2026-08-14T19:27:04Z,USD,BDT,122.1661000000
2026-08-14T20:02:40Z,USD,BDT,122.1661000000
2026-08-14T20:54:18Z,USD,BDT,122.1661000000
2026-08-14T21:20:27Z,USD,BDT,122.1661000000
2026-08-14T21:48:06Z,USD,BDT,122.1661000000
2026-08-14T22:17:35Z,USD,BDT,122.1661000000
2026-08-14T22:47:33Z,USD,BDT,122.1661000000
2026-08-14T23:16:57Z,USD,BDT,122.1661000000
2026-08-14T23:45:21Z,USD,BDT,122.1661000000
2026-08-15T01:00:03Z,USD,BDT,122.1661000000
2026-08-15T02:16:12Z,USD,BDT,122.1661000000
2026-08-15T03:11:43Z,USD,BDT,122.1661000000
2026-08-15T04:02:31Z,USD,BDT,122.1661000000
2026-08-15T04:55:24Z,USD,BDT,122.1661000000
2026-08-15T05:20:34Z,USD,BDT,122.1661000000
2026-08-15T05:49:37Z,USD,BDT,122.1661000000
2026-08-15T06:30:36Z,USD,BDT,122.1661000000
2026-08-15T07:25:49Z,USD,BDT,122.1661000000
2026-08-15T07:51:14Z,USD,BDT,122.1661000000
2026-08-15T08:21:56Z,USD,BDT,122.1661000000
2026-08-15T08:53:02Z,USD,BDT,122.1661000000
2026-08-15T09:20:58Z,USD,BDT,122.1661000000
2026-08-15T09:48:19Z,USD,BDT,122.1661000000
2026-08-15T10:17:47Z,USD,BDT,122.1661000000
2026-08-15T10:46:10Z,USD,BDT,122.1661000000
2026-08-15T11:15:47Z,USD,BDT,122.1661000000
2026-08-15T11:42:55Z,USD,BDT,122.1661000000
2026-08-15T12:29:19Z,USD,BDT,122.1661000000
2026-08-15T13:08:52Z,USD,BDT,122.1661000000
2026-08-15T13:50:27Z,USD,BDT,122.1661000000
2026-08-15T14:17:23Z,USD,BDT,122.1661000000
2026-08-15T14:46:31Z,USD,BDT,122.1661000000
2026-08-15T15:15:30Z,USD,BDT,122.1661000000
2026-08-15T15:43:24Z,USD,BDT,122.1661000000
2026-08-15T16:18:23Z,USD,BDT,122.1661000000
2026-08-15T16:48:28Z,USD,BDT,122.1661000000
2026-08-15T17:16:35Z,USD,BDT,122.1661000000
2026-08-15T17:43:53Z,USD,BDT,122.1661000000
2026-08-15T18:21:41Z,USD,BDT,122.1661000000
2026-08-15T18:54:31Z,USD,BDT,122.1661000000
2026-08-15T19:18:29Z,USD,BDT,122.1661000000
2026-08-15T19:43:18Z,USD,BDT,122.1661000000
2026-08-15T20:16:55Z,USD,BDT,122.1661000000
2026-08-15T20:46:24Z,USD,BDT,122.1661000000
2026-08-15T21:16:32Z,USD,BDT,122.1661000000
2026-08-15T21:43:29Z,USD,BDT,122.1661000000
2026-08-15T22:16:21Z,USD,BDT,122.1661000000
2026-08-15T22:45:39Z,USD,BDT,122.1661000000
2026-08-15T23:15:54Z,USD,BDT,122.1661000000
2026-08-15T23:42:57Z,USD,BDT,122.1661000000
2026-08-16T01:03:23Z,USD,BDT,122.1661000000
2026-08-16T02:39:25Z,USD,BDT,122.1661000000
2026-08-16T03:43:19Z,USD,BDT,122.1661000000
2026-08-16T04:30:47Z,USD,BDT,122.1661000000
2026-08-16T05:23:12Z,USD,BDT,122.1661000000
2026-08-16T05:51:44Z,USD,BDT,122.1661000000
2026-08-16T06:32:45Z,USD,BDT,122.1661000000
2026-08-16T07:26:42Z,USD,BDT,122.1661000000
2026-08-16T07:53:28Z,USD,BDT,122.1661000000
2026-08-16T08:23:03Z,USD,BDT,122.1661000000
2026-08-16T08:55:37Z,USD,BDT,122.1661000000
2026-08-16T09:23:31Z,USD,BDT,122.1661000000
2026-08-16T09:50:30Z,USD,BDT,122.1661000000
2026-08-16T10:18:25Z,USD,BDT,122.1661000000
2026-08-16T10:47:25Z,USD,BDT,122.1661000000
2026-08-16T11:15:38Z,USD,BDT,122.1661000000
2026-08-16T11:43:02Z,USD,BDT,122.1661000000
2026-08-16T12:30:38Z,USD,BDT,122.1661000000
2026-08-16T13:26:56Z,USD,BDT,122.1661000000
2026-08-16T13:52:26Z,USD,BDT,122.1661000000
2026-08-16T14:17:35Z,USD,BDT,122.1661000000
2026-08-16T14:46:53Z,USD,BDT,122.1661000000
2026-08-16T15:16:45Z,USD,BDT,122.1661000000
2026-08-16T15:44:12Z,USD,BDT,122.1661000000
2026-08-16T16:18:42Z,USD,BDT,122.1661000000
2026-08-16T16:48:46Z,USD,BDT,122.1661000000
2026-08-16T17:15:14Z,USD,BDT,122.1661000000
2026-08-16T17:42:35Z,USD,BDT,122.1661000000
2026-08-16T18:21:53Z,USD,BDT,122.1661000000
2026-08-16T18:54:20Z,USD,BDT,122.1661000000
2026-08-16T19:17:38Z,USD,BDT,122.1661000000
2026-08-16T19:42:34Z,USD,BDT,122.1661000000
2026-08-16T20:16:15Z,USD,BDT,122.1661000000
2026-08-16T20:45:21Z,USD,BDT,122.1661000000
2026-08-16T21:15:26Z,USD,BDT,122.1661000000
2026-08-16T21:42:29Z,USD,BDT,122.1661000000
2026-08-16T22:15:42Z,USD,BDT,122.1661000000
2026-08-16T22:45:06Z,USD,BDT,122.1661000000
2026-08-16T23:14:59Z,USD,BDT,122.1661000000
2026-08-16T23:42:30Z,USD,BDT,122.1661000000
2026-08-17T01:01:19Z,USD,BDT,122.1661000000
2026-08-17T02:38:41Z,USD,BDT,122.1661000000
2026-08-17T03:45:21Z,USD,BDT,122.1661000000
2026-08-17T04:36:26Z,USD,BDT,122.1661000000
2026-08-17T05:31:07Z,USD,BDT,122.1661000000
2026-08-17T06:44:58Z,USD,BDT,121.7880000000
2026-08-17T07:48:25Z,USD,BDT,121.7880000000
2026-08-17T08:37:18Z,USD,BDT,121.7880000000
2026-08-17T09:35:57Z,USD,BDT,121.7880000000
2026-08-17T10:26:58Z,USD,BDT,121.7880000000
2026-08-17T10:56:30Z,USD,BDT,121.7880000000
2026-08-17T11:24:26Z,USD,BDT,121.7880000000
2026-08-17T11:48:56Z,USD,BDT,121.7880000000
2026-08-17T12:35:12Z,USD,BDT,121.7880000000
2026-08-17T13:35:45Z,USD,BDT,121.7880000000
2026-08-17T14:22:12Z,USD,BDT,121.7880000000
2026-08-17T15:47:59Z,USD,BDT,121.7880000000
2026-08-17T16:21:33Z,USD,BDT,121.7880000000
2026-08-17T16:53:39Z,USD,BDT,121.7880000000
2026-08-17T17:22:38Z,USD,BDT,121.7880000000
2026-08-17T19:23:32Z,USD,BDT,121.7880000000
2026-08-17T19:49:57Z,USD,BDT,121.7880000000
2026-08-17T20:20:59Z,USD,BDT,121.7880000000
2026-08-17T20:52:01Z,USD,BDT,121.7880000000
2026-08-17T21:21:12Z,USD,BDT,121.7880000000
2026-08-17T21:48:48Z,USD,BDT,121.7880000000
2026-08-17T22:19:06Z,USD,BDT,121.7880000000
2026-08-17T22:48:23Z,USD,BDT,121.7880000000
2026-08-17T23:18:23Z,USD,BDT,121.7880000000
2026-08-17T23:45:06Z,USD,BDT,121.7880000000
2026-08-18T00:59:15Z,USD,BDT,121.7880000000
2026-08-18T02:17:30Z,USD,BDT,121.7880000000
2026-08-18T03:21:47Z,USD,BDT,121.7880000000
2026-08-18T04:05:36Z,USD,BDT,121.7880000000
2026-08-18T05:01:10Z,USD,BDT,121.7880000000
2026-08-18T05:53:34Z,USD,BDT,121.7880000000
2026-08-18T06:35:21Z,USD,BDT,121.7880000000
2026-08-18T07:33:56Z,USD,BDT,121.7880000000
2026-08-18T08:30:54Z,USD,BDT,121.7880000000
2026-08-18T09:27:32Z,USD,BDT,121.7880000000
2026-08-18T09:58:21Z,USD,BDT,121.7880000000
2026-08-18T10:32:46Z,USD,BDT,121.7880000000
2026-08-18T11:20:36Z,USD,BDT,121.7880000000
2026-08-18T11:49:44Z,USD,BDT,121.7880000000
2026-08-18T12:36:23Z,USD,BDT,121.7880000000
2026-08-18T13:37:54Z,USD,BDT,121.7880000000
2026-08-18T14:28:19Z,USD,BDT,121.7880000000
2026-08-18T15:02:08Z,USD,BDT,121.7880000000
2026-08-18T15:55:41Z,USD,BDT,121.7880000000
2026-08-18T16:27:52Z,USD,BDT,121.7880000000
2026-08-18T16:58:05Z,USD,BDT,121.7880000000
2026-08-18T17:30:05Z,USD,BDT,121.7880000000
2026-08-18T17:55:58Z,USD,BDT,121.7880000000
2026-08-18T18:34:52Z,USD,BDT,121.7880000000
2026-08-18T19:23:34Z,USD,BDT,121.7880000000
2026-08-18T19:47:31Z,USD,BDT,121.7880000000
2026-08-18T20:17:56Z,USD,BDT,121.7880000000
2026-08-18T20:47:48Z,USD,BDT,121.7880000000
2026-08-18T21:19:10Z,USD,BDT,121.7880000000
2026-08-18T21:46:03Z,USD,BDT,121.7880000000
2026-08-18T22:18:01Z,USD,BDT,121.7880000000
2026-08-18T22:48:39Z,USD,BDT,121.7880000000
2026-08-18T23:17:06Z,USD,BDT,121.7880000000
2026-08-18T23:44:55Z,USD,BDT,121.7880000000
2026-08-19T01:00:10Z,USD,BDT,121.7880000000
2026-08-19T02:36:18Z,USD,BDT,121.7880000000
2026-08-19T03:41:41Z,USD,BDT,121.7880000000
2026-08-19T04:31:57Z,USD,BDT,121.7880000000
2026-08-19T05:24:34Z,USD,BDT,121.7880000000
2026-08-19T05:54:17Z,USD,BDT,121.7880000000
2026-08-19T06:36:14Z,USD,BDT,121.7880000000
2026-08-19T07:33:37Z,USD,BDT,121.7880000000
2026-08-19T08:31:46Z,USD,BDT,121.7880000000
2026-08-19T09:28:31Z,USD,BDT,121.7880000000
2026-08-19T09:58:57Z,USD,BDT,121.7880000000
2026-08-19T10:34:33Z,USD,BDT,121.7880000000
2026-08-19T11:20:18Z,USD,BDT,121.7880000000
2026-08-19T11:48:54Z,USD,BDT,121.7880000000
2026-08-19T12:37:41Z,USD,BDT,121.7880000000
2026-08-19T13:39:46Z,USD,BDT,121.4895000000
2026-08-19T14:28:10Z,USD,BDT,121.4895000000
2026-08-19T15:02:23Z,USD,BDT,121.4895000000
2026-08-19T15:55:53Z,USD,BDT,121.4895000000
2026-08-19T16:28:20Z,USD,BDT,121.4895000000
2026-08-19T16:56:31Z,USD,BDT,121.4895000000
2026-08-19T17:25:48Z,USD,BDT,121.4895000000
2026-08-19T17:49:30Z,USD,BDT,121.4895000000
2026-08-19T18:28:09Z,USD,BDT,121.4895000000
2026-08-19T19:02:46Z,USD,BDT,121.4895000000
2026-08-19T19:47:54Z,USD,BDT,121.4895000000
2026-08-19T20:21:07Z,USD,BDT,121.4895000000
2026-08-19T20:52:33Z,USD,BDT,121.4895000000
2026-08-19T21:20:28Z,USD,BDT,121.4895000000
2026-08-19T21:49:03Z,USD,BDT,121.4895000000
2026-08-19T22:19:38Z,USD,BDT,121.4895000000
2026-08-19T22:49:30Z,USD,BDT,121.4895000000
2026-08-19T23:18:23Z,USD,BDT,121.4895000000
2026-08-19T23:45:15Z,USD,BDT,121.4895000000
2026-08-20T00:59:45Z,USD,BDT,121.4895000000
2026-08-20T02:19:33Z,USD,BDT,121.4895000000
2026-08-20T03:23:47Z,USD,BDT,121.4895000000
2026-08-20T04:06:21Z,USD,BDT,121.4895000000
2026-08-20T05:03:11Z,USD,BDT,121.4895000000
2026-08-20T05:55:08Z,USD,BDT,121.4895000000
2026-08-20T06:37:58Z,USD,BDT,121.4895000000
2026-08-20T07:36:53Z,USD,BDT,121.4895000000
2026-08-20T08:32:39Z,USD,BDT,121.4895000000
2026-08-20T09:29:08Z,USD,BDT,121.4895000000
2026-08-20T10:01:34Z,USD,BDT,121.4895000000
2026-08-20T10:55:48Z,USD,BDT,121.4895000000
2026-08-20T11:23:26Z,USD,BDT,121.4895000000
2026-08-20T11:51:44Z,USD,BDT,121.4895000000
2026-08-20T12:38:48Z,USD,BDT,121.5890000000
2026-08-20T13:41:28Z,USD,BDT,121.5890000000
2026-08-20T14:31:22Z,USD,BDT,121.5890000000
2026-08-20T15:28:36Z,USD,BDT,121.5890000000
2026-08-20T15:59:59Z,USD,BDT,121.5890000000
2026-08-20T16:42:47Z,USD,BDT,121.5890000000
2026-08-20T17:24:06Z,USD,BDT,121.5890000000
2026-08-20T17:54:58Z,USD,BDT,121.5890000000
2026-08-20T18:32:25Z,USD,BDT,121.5890000000
2026-08-20T19:27:00Z,USD,BDT,121.5890000000
2026-08-20T19:55:12Z,USD,BDT,121.5890000000
2026-08-20T20:23:03Z,USD,BDT,121.5890000000
2026-08-20T20:55:13Z,USD,BDT,121.5890000000
2026-08-20T21:23:20Z,USD,BDT,121.5890000000
2026-08-20T21:51:57Z,USD,BDT,121.5890000000
2026-08-20T22:21:47Z,USD,BDT,121.5890000000
2026-08-20T22:53:13Z,USD,BDT,121.5890000000
2026-08-20T23:21:12Z,USD,BDT,121.5890000000
2026-08-20T23:48:44Z,USD,BDT,121.5890000000
2026-08-21T01:03:21Z,USD,BDT,121.5890000000
2026-08-21T02:41:49Z,USD,BDT,121.5890000000
2026-08-21T03:46:21Z,USD,BDT,121.5890000000
2026-08-21T04:33:00Z,USD,BDT,121.5890000000
2026-08-21T05:27:56Z,USD,BDT,121.5890000000
2026-08-21T05:58:18Z,USD,BDT,121.5890000000
2026-08-21T06:54:16Z,USD,BDT,121.5890000000
2026-08-21T07:38:30Z,USD,BDT,121.5890000000
2026-08-21T08:34:46Z,USD,BDT,121.5890000000
2026-08-21T09:31:46Z,USD,BDT,121.5890000000
2026-08-21T10:24:52Z,USD,BDT,121.5890000000
2026-08-21T10:56:05Z,USD,BDT,121.5890000000
2026-08-21T11:23:41Z,USD,BDT,121.5890000000
2026-08-21T11:50:48Z,USD,BDT,121.5890000000
2026-08-21T12:37:39Z,USD,BDT,121.5890000000
2026-08-21T13:40:51Z,USD,BDT,121.5890000000
2026-08-21T14:29:52Z,USD,BDT,121.5890000000
2026-08-21T15:04:31Z,USD,BDT,121.5890000000
2026-08-21T15:57:33Z,USD,BDT,121.5890000000
2026-08-21T16:36:35Z,USD,BDT,121.5890000000
2026-08-21T17:23:40Z,USD,BDT,121.5890000000
