datetime,baseCurrency,termCurrency,normalRate
2026-05-23T04:22:56Z,USD,BDT,122.1064000000
2026-05-23T07:13:44Z,USD,BDT,122.0865000000
2026-05-23T09:19:07Z,USD,BDT,122.0865000000
2026-05-23T11:57:28Z,USD,BDT,122.0865000000
2026-05-23T13:41:33Z,USD,BDT,122.0865000000
2026-05-23T14:57:25Z,USD,BDT,122.0865000000
2026-05-23T16:02:47Z,USD,BDT,122.0865000000
2026-05-23T17:32:31Z,USD,BDT,122.0865000000
2026-05-23T19:04:25Z,USD,BDT,122.0865000000
2026-05-23T20:12:58Z,USD,BDT,122.0865000000
2026-05-23T21:24:21Z,USD,BDT,122.0865000000
2026-05-23T22:13:40Z,USD,BDT,122.0865000000
2026-05-23T23:28:38Z,USD,BDT,122.0865000000
2026-05-24T01:29:51Z,USD,BDT,122.0865000000
2026-05-24T05:41:14Z,USD,BDT,122.0865000000
2026-05-24T08:24:58Z,USD,BDT,122.0865000000
2026-05-24T10:17:42Z,USD,BDT,122.0865000000
2026-05-24T11:48:09Z,USD,BDT,122.0865000000
2026-05-24T13:18:13Z,USD,BDT,122.0865000000
2026-05-24T14:47:57Z,USD,BDT,122.0865000000
2026-05-24T15:58:43Z,USD,BDT,122.0865000000
